index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=553921995_hash=a93c7ed2_2023.09.14-18.11,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=553921995_hash=a93c7ed2_2023.09.14-18.11.00,31421.76,27.974,
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=644859929_hash=5e67e177_2023.09.14-00.51,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=644859929_hash=5e67e177_2023.09.14-00.51.43,523.848,9.844,2.272
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=259868707_hash=9758189e_2023.09.14-17.23,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=259868707_hash=9758189e_2023.09.14-17.23.24,251.613,8.651,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=917699772_hash=9758189e_2023.09.15-10.53,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=917699772_hash=9758189e_2023.09.15-10.53.29,376.989,7.812,
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=665510061_hash=a93c7ed2_2023.09.15-14.07,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=665510061_hash=a93c7ed2_2023.09.15-14.07.00,3458.509,3.774,
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=834179083_hash=5e67e177_2023.09.16-06.36,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=834179083_hash=5e67e177_2023.09.16-06.36.40,2698.863,915.694,2.288
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=903651623_hash=2d6f5224_2023.09.14-21.01,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=903651623_hash=2d6f5224_2023.09.14-21.01.28,2683.637,0.49,
ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=178367406_hash=33202516_2023.09.11-11.09,ACSEmployment,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=178367406_hash=33202516_2023.09.11-11.09.05,1155.008,7.798,
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=891300757_hash=01d72511_2023.09.15-04.48,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=891300757_hash=01d72511_2023.09.15-04.48.20,5820.734,133.569,2.485
ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=897040569_hash=5a45a9aa_2023.09.12-13.30,ACSEmployment,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=897040569_hash=5a45a9aa_2023.09.12-13.30.58,25326.532,55.985,
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=903651624_hash=2d6f5224_2023.09.14-21.03,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=903651624_hash=2d6f5224_2023.09.14-21.03.06,2796.523,0.478,
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=284210492_hash=2802037a_2023.09.11-10.02,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=284210492_hash=2802037a_2023.09.11-10.02.42,692.846,25.548,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=882568021_hash=2c17bef2_2023.09.15-03.38,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=882568021_hash=2c17bef2_2023.09.15-03.38.35,1584.09,587.051,582.929
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13087441_hash=2c17bef2_2023.09.16-08.24,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13087441_hash=2c17bef2_2023.09.16-08.24.08,282.812,38.488,764.953
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=661502892_hash=1d611ce1_2023.09.16-13.56,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=661502892_hash=1d611ce1_2023.09.16-13.56.52,3756.441,0.348,912.192
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=379530645_hash=a93c7ed2_2023.09.12-21.08,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=379530645_hash=a93c7ed2_2023.09.12-21.08.19,11483.736,11.875,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=293446056_hash=50e53108_2023.09.14-11.24,ACSEmployment,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=293446056_hash=50e53108_2023.09.14-11.24.14,2531.873,9.166,819.883
ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=977285669_hash=5a45a9aa_2023.09.14-17.34,ACSEmployment,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=977285669_hash=5a45a9aa_2023.09.14-17.34.07,124722.797,550.572,
ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=604407670_hash=6d081cab_2023.09.15-06.18,ACSEmployment,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=604407670_hash=6d081cab_2023.09.15-06.18.09,32306.43,178.967,844.731
ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=129043254_hash=cd83fcfe_2023.09.15-09.25,ACSEmployment,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=129043254_hash=cd83fcfe_2023.09.15-09.25.38,1725.701,827.217,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=293446065_hash=50e53108_2023.09.14-12.20,ACSEmployment,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=293446065_hash=50e53108_2023.09.14-12.20.20,521.968,9.059,650.589
ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=82087751_hash=5a45a9aa_2023.09.15-11.20,ACSEmployment,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=82087751_hash=5a45a9aa_2023.09.15-11.20.50,10839.468,68.336,
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=45669450_hash=0ad6c93f_2023.09.11-18.01,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=45669450_hash=0ad6c93f_2023.09.11-18.01.36,960.048,131.649,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=293446052_hash=50e53108_2023.09.14-11.07,ACSEmployment,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=293446052_hash=50e53108_2023.09.14-11.07.03,458.175,9.686,693.258
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=6049661_hash=2d6f5224_2023.09.11-14.46,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=6049661_hash=2d6f5224_2023.09.11-14.46.36,2094.377,0.894,
ACSEmployment_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=803978189_hash=55a39d9d_2023.09.11-17.00,ACSEmployment,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=803978189_hash=55a39d9d_2023.09.11-17.00.57,91890.58,84.933,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=686264503_hash=2c17bef2_2023.09.11-21.58,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=686264503_hash=2c17bef2_2023.09.11-21.58.09,43.66,1.495,588.404
ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=868050234_hash=cd83fcfe_2023.09.14-17.23,ACSEmployment,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=868050234_hash=cd83fcfe_2023.09.14-17.23.22,115.427,19.132,
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=889562047_hash=a93c7ed2_2023.09.11-11.18,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=889562047_hash=a93c7ed2_2023.09.11-11.18.23,144086.142,268.328,
ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=266862262_hash=49ce25d0_2023.09.13-11.11,ACSEmployment,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=266862262_hash=49ce25d0_2023.09.13-11.11.09,1864.12,0.578,
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=170957379_hash=d1d0e024_2023.09.14-18.58,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=170957379_hash=d1d0e024_2023.09.14-18.58.22,883.132,3.999,
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=553921989_hash=a93c7ed2_2023.09.14-17.49,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=553921989_hash=a93c7ed2_2023.09.14-17.49.00,70898.322,147.729,
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=284210497_hash=2802037a_2023.09.11-10.02,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=284210497_hash=2802037a_2023.09.11-10.02.42,101.973,3.751,
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=170957373_hash=d1d0e024_2023.09.14-18.39,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=170957373_hash=d1d0e024_2023.09.14-18.39.32,537.912,2.01,
ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=688083965_hash=6d081cab_2023.09.12-01.36,ACSEmployment,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=688083965_hash=6d081cab_2023.09.12-01.36.18,5099.581,29.0,944.689
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=832700522_hash=01d72511_2023.09.16-08.46,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=832700522_hash=01d72511_2023.09.16-08.46.17,1954.275,45.195,2.508
ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=948853059_hash=49ce25d0_2023.09.11-16.39,ACSEmployment,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=948853059_hash=49ce25d0_2023.09.11-16.39.44,3555.575,0.586,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=836819574_hash=d6cc83c3_2023.09.14-17.23,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=836819574_hash=d6cc83c3_2023.09.14-17.23.23,32.547,0.451,
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=592837847_hash=d1d0e024_2023.09.15-15.13,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=592837847_hash=d1d0e024_2023.09.15-15.13.12,8082.521,24.641,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=165595085_hash=d6cc83c3_2023.09.15-10.38,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=165595085_hash=d6cc83c3_2023.09.15-10.38.08,33.285,0.515,
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=45669458_hash=0ad6c93f_2023.09.11-20.01,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=45669458_hash=0ad6c93f_2023.09.11-20.01.58,60.959,6.744,
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=733118658_hash=5e67e177_2023.09.11-21.20,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=733118658_hash=5e67e177_2023.09.11-21.20.12,15323.939,128.124,2.332
ACSEmployment_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=343694083_hash=59fdc808_2023.09.12-06.13,ACSEmployment,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=343694083_hash=59fdc808_2023.09.12-06.13.51,2409.15,20.909,2.691
ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=219994594_hash=cd83fcfe_2023.09.12-11.12,ACSEmployment,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=219994594_hash=cd83fcfe_2023.09.12-11.12.23,353.286,131.944,
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=6049669_hash=2d6f5224_2023.09.11-15.31,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=6049669_hash=2d6f5224_2023.09.11-15.31.48,2020.291,0.888,
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=733118663_hash=5e67e177_2023.09.11-21.28,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=733118663_hash=5e67e177_2023.09.11-21.28.16,270.504,41.06,2.001
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=881947409_hash=1d611ce1_2023.09.12-04.32,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=881947409_hash=1d611ce1_2023.09.12-04.32.44,33.52,0.403,982.153
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=836819575_hash=d6cc83c3_2023.09.14-17.23,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=836819575_hash=d6cc83c3_2023.09.14-17.23.25,38.897,0.531,
