index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=770680587_hash=c6f24925_2023.09.10-23.30,ACSTravelTime,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=770680587_hash=c6f24925_2023.09.10-23.30.23,1502.058,0.291,20.477
ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=645887479_hash=68698573_2023.09.09-06.03,ACSTravelTime,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=645887479_hash=68698573_2023.09.09-06.03.45,194.273,3.412,3.357
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=599541543_hash=fe7ef7e9_2023.09.09-01.01,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=599541543_hash=fe7ef7e9_2023.09.09-01.01.45,9.567,0.994,
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=946484644_hash=4e40d584_2023.09.09-05.02,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=946484644_hash=4e40d584_2023.09.09-05.02.11,290.971,11.321,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=948727292_hash=c6f24925_2023.09.09-07.21,ACSTravelTime,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=948727292_hash=c6f24925_2023.09.09-07.21.33,481.504,0.297,24.929
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926337_hash=4e40d584_2023.09.10-13.02,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926337_hash=4e40d584_2023.09.10-13.02.48,389.389,29.704,
ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=868155946_hash=86c34c08_2023.09.09-14.47,ACSTravelTime,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=868155946_hash=86c34c08_2023.09.09-14.47.25,112380.92,2515.334,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=492672468_hash=a73c135c_2023.09.09-14.35,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=492672468_hash=a73c135c_2023.09.09-14.35.51,47.857,0.528,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=473065521_hash=07133a5b_2023.09.08-02.12,ACSTravelTime,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=473065521_hash=07133a5b_2023.09.08-02.12.39,28976.069,63.665,2.834
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577531_hash=ba683dab_2023.09.09-14.37,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577531_hash=ba683dab_2023.09.09-14.37.37,262.774,5.269,
ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=314808514_hash=9be1a8e0_2023.09.10-04.14,ACSTravelTime,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=314808514_hash=9be1a8e0_2023.09.10-04.14.47,417.751,0.506,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=967451868_hash=fe7ef7e9_2023.09.07-23.11,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=967451868_hash=fe7ef7e9_2023.09.07-23.11.45,155.661,71.345,
ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=314808515_hash=9be1a8e0_2023.09.10-04.14,ACSTravelTime,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=314808515_hash=9be1a8e0_2023.09.10-04.14.47,733.132,0.523,
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926350_hash=4e40d584_2023.09.10-13.36,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926350_hash=4e40d584_2023.09.10-13.36.06,279.156,29.159,
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=946484650_hash=4e40d584_2023.09.09-05.07,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=946484650_hash=4e40d584_2023.09.09-05.07.31,334.747,54.666,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=492672463_hash=a73c135c_2023.09.09-14.34,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=492672463_hash=a73c135c_2023.09.09-14.34.46,29.084,0.449,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=96625_hash=a73c135c_2023.09.07-23.20,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=96625_hash=a73c135c_2023.09.07-23.20.07,31.214,0.534,
ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=465741707_hash=f1d88bf4_2023.09.09-04.12,ACSTravelTime,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=465741707_hash=f1d88bf4_2023.09.09-04.12.57,2255.106,1.023,
ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=220617615_hash=9be1a8e0_2023.09.09-04.37,ACSTravelTime,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=220617615_hash=9be1a8e0_2023.09.09-04.37.00,556.974,0.527,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=742484367_hash=10ea272b_2023.09.09-05.26,ACSTravelTime,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=742484367_hash=10ea272b_2023.09.09-05.26.38,442.32,66.325,2.59
ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=738319141_hash=10ea272b_2023.09.10-14.32,ACSTravelTime,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=738319141_hash=10ea272b_2023.09.10-14.32.13,3458.67,155.124,2.74
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531323_hash=fe7ef7e9_2023.09.09-14.21,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531323_hash=fe7ef7e9_2023.09.09-14.21.17,167.784,128.711,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=891952765_hash=18f9d321_2023.09.09-06.43,ACSTravelTime,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=891952765_hash=18f9d321_2023.09.09-06.43.05,136.927,0.324,2.655
ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=645887470_hash=68698573_2023.09.09-05.55,ACSTravelTime,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=645887470_hash=68698573_2023.09.09-05.55.40,8485.387,161.836,3.247
ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=868155969_hash=86c34c08_2023.09.09-15.11,ACSTravelTime,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=868155969_hash=86c34c08_2023.09.09-15.11.25,568.253,2.037,
ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=307744955_hash=f28feb9e_2023.09.08-00.03,ACSTravelTime,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=307744955_hash=f28feb9e_2023.09.08-00.03.30,34776.14,109.275,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=948727280_hash=c6f24925_2023.09.09-07.10,ACSTravelTime,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=948727280_hash=c6f24925_2023.09.09-07.10.12,38.325,0.345,37.452
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413690_hash=5c074de5_2023.09.11-01.18,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413690_hash=5c074de5_2023.09.11-01.18.47,2554.101,6.049,22.076
ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=932822668_hash=3cc64bf6_2023.09.10-16.07,ACSTravelTime,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=932822668_hash=3cc64bf6_2023.09.10-16.07.14,7435.056,95.418,22.264
ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=61068192_hash=fa7d6156_2023.09.09-23.29,ACSTravelTime,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=61068192_hash=fa7d6156_2023.09.09-23.29.31,30390.03,71.333,
ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=532638438_hash=fa7d6156_2023.09.08-00.20,ACSTravelTime,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=532638438_hash=fa7d6156_2023.09.08-00.20.29,1014.436,5.436,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577545_hash=ba683dab_2023.09.09-14.40,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=690577545_hash=ba683dab_2023.09.09-14.40.37,38435.027,148.308,
ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=261459123_hash=68698573_2023.09.08-01.28,ACSTravelTime,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=261459123_hash=68698573_2023.09.08-01.28.31,79.416,2.124,3.117
ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=60530684_hash=f28feb9e_2023.09.09-18.36,ACSTravelTime,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=60530684_hash=f28feb9e_2023.09.09-18.36.58,28224.032,115.734,
ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=808430533_hash=f28feb9e_2023.09.09-02.56,ACSTravelTime,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=808430533_hash=f28feb9e_2023.09.09-02.56.11,2565.5,12.127,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531328_hash=fe7ef7e9_2023.09.09-14.21,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531328_hash=fe7ef7e9_2023.09.09-14.21.17,615.084,11.526,
ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=206333338_hash=f1d88bf4_2023.09.10-02.53,ACSTravelTime,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=206333338_hash=f1d88bf4_2023.09.10-02.53.45,797.483,1.384,
ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=123367213_hash=e96940d4_2023.09.10-18.51,ACSTravelTime,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=123367213_hash=e96940d4_2023.09.10-18.51.20,38807.398,82.716,21.176
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=946484653_hash=4e40d584_2023.09.09-05.10,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=946484653_hash=4e40d584_2023.09.09-05.10.34,371.068,68.244,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=894904869_hash=ba683dab_2023.09.09-01.43,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=894904869_hash=ba683dab_2023.09.09-01.43.06,355.314,7.131,
ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=638253442_hash=86c34c08_2023.09.09-02.14,ACSTravelTime,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=638253442_hash=86c34c08_2023.09.09-02.14.42,1012.897,3.968,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=498549771_hash=a73c135c_2023.09.09-01.36,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=498549771_hash=a73c135c_2023.09.09-01.36.24,34.793,0.467,
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926356_hash=4e40d584_2023.09.10-14.03,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=587926356_hash=4e40d584_2023.09.10-14.03.54,77.875,13.634,
ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=645887486_hash=68698573_2023.09.09-06.10,ACSTravelTime,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=645887486_hash=68698573_2023.09.09-06.10.45,170.319,5.131,2.722
ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=861050224_hash=86c34c08_2023.09.11-03.24,ACSTravelTime,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=861050224_hash=86c34c08_2023.09.11-03.24.27,1680.689,52.079,
ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=64128030_hash=ba044971_2023.09.10-07.36,ACSTravelTime,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=64128030_hash=ba044971_2023.09.10-07.36.32,5192.317,26.943,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=88372831_hash=5c074de5_2023.09.09-07.50,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=88372831_hash=5c074de5_2023.09.09-07.50.37,92.525,5.477,21.231
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=569532248_hash=5c074de5_2023.09.08-02.19,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=569532248_hash=5c074de5_2023.09.08-02.19.39,476.239,4.87,26.451
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=770680585_hash=c6f24925_2023.09.10-23.26,ACSTravelTime,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=770680585_hash=c6f24925_2023.09.10-23.26.30,28.267,0.261,19.636
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531311_hash=fe7ef7e9_2023.09.09-14.21,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=146531311_hash=fe7ef7e9_2023.09.09-14.21.12,407.768,108.141,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=607916013_hash=3cc64bf6_2023.09.09-05.46,ACSTravelTime,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=607916013_hash=3cc64bf6_2023.09.09-05.46.39,146.651,7.488,24.013
ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=343826377_hash=9be1a8e0_2023.09.08-00.41,ACSTravelTime,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=343826377_hash=9be1a8e0_2023.09.08-00.41.40,1231.649,0.51,
ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=61068187_hash=fa7d6156_2023.09.09-23.11,ACSTravelTime,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=61068187_hash=fa7d6156_2023.09.09-23.11.31,696.152,2.705,
ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=206333340_hash=f1d88bf4_2023.09.10-03.02,ACSTravelTime,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=206333340_hash=f1d88bf4_2023.09.10-03.02.44,3854.274,1.548,
ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=314808516_hash=9be1a8e0_2023.09.10-04.22,ACSTravelTime,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=314808516_hash=9be1a8e0_2023.09.10-04.22.00,1493.27,0.468,
ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=61068178_hash=fa7d6156_2023.09.09-20.56,ACSTravelTime,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=61068178_hash=fa7d6156_2023.09.09-20.56.26,55039.805,64.223,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413688_hash=5c074de5_2023.09.11-01.10,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=226413688_hash=5c074de5_2023.09.11-01.10.31,1173.037,3.747,22.618
