index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSEmployment_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=205312136_hash=55a39d9d_2023.09.07-07.42,ACSEmployment,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=205312136_hash=55a39d9d_2023.09.07-07.42.25,7245.911,31.562,
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=441536307_hash=2802037a_2023.09.08-05.27,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=441536307_hash=2802037a_2023.09.08-05.27.57,555.091,15.812,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748154_hash=2c17bef2_2023.09.08-17.15,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748154_hash=2c17bef2_2023.09.08-17.15.47,947.166,105.306,21.817
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=183085899_hash=cf2164ea_2023.09.07-10.03,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=183085899_hash=cf2164ea_2023.09.07-10.03.51,432.923,0.461,2.698
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=727683868_hash=2802037a_2023.09.08-11.44,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=727683868_hash=2802037a_2023.09.08-11.44.04,1342.486,63.123,
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=806254229_hash=d1d0e024_2023.09.07-05.46,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=806254229_hash=d1d0e024_2023.09.07-05.46.34,21181.041,35.758,
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=676464295_hash=0ad6c93f_2023.09.07-08.01,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=676464295_hash=0ad6c93f_2023.09.07-08.01.30,35.781,3.941,
ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=665341339_hash=33202516_2023.09.07-05.01,ACSEmployment,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=665341339_hash=33202516_2023.09.07-05.01.43,11386.128,170.353,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=885731934_hash=d6cc83c3_2023.09.07-18.05,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=885731934_hash=d6cc83c3_2023.09.07-18.05.31,64.539,0.637,
ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=934357383_hash=5a45a9aa_2023.09.08-12.38,ACSEmployment,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=934357383_hash=5a45a9aa_2023.09.08-12.38.54,18669.57,117.855,
ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=348904870_hash=6d081cab_2023.09.08-10.37,ACSEmployment,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=348904870_hash=6d081cab_2023.09.08-10.37.53,942.325,5.643,22.621
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=441536288_hash=2802037a_2023.09.08-05.13,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=441536288_hash=2802037a_2023.09.08-05.13.57,4065.308,127.796,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=885731936_hash=d6cc83c3_2023.09.07-18.07,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=885731936_hash=d6cc83c3_2023.09.07-18.07.30,71.577,0.639,
ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=882927453_hash=49ce25d0_2023.09.08-15.36,ACSEmployment,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=882927453_hash=49ce25d0_2023.09.08-15.36.18,749.255,0.752,
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=710797488_hash=01d72511_2023.09.08-10.31,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=710797488_hash=01d72511_2023.09.08-10.31.20,203.967,5.109,2.984
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=650710890_hash=d1d0e024_2023.09.08-14.14,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=650710890_hash=d1d0e024_2023.09.08-14.14.20,8008.449,23.669,
ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=348904874_hash=6d081cab_2023.09.08-10.38,ACSEmployment,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=348904874_hash=6d081cab_2023.09.08-10.38.13,6589.674,34.686,26.727
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109119_hash=1d611ce1_2023.09.07-10.11,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109119_hash=1d611ce1_2023.09.07-10.11.11,4792.583,0.446,23.689
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=650710889_hash=d1d0e024_2023.09.08-14.11,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=650710889_hash=d1d0e024_2023.09.08-14.11.57,1025.844,6.667,
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=456989544_hash=0ad6c93f_2023.09.08-16.10,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=456989544_hash=0ad6c93f_2023.09.08-16.10.19,476.996,74.165,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=570208551_hash=2c17bef2_2023.09.08-10.19,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=570208551_hash=2c17bef2_2023.09.08-10.19.07,754.208,95.642,21.899
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=953098499_hash=9758189e_2023.09.08-12.15,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=953098499_hash=9758189e_2023.09.08-12.15.22,2042.767,10.679,
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=676464309_hash=0ad6c93f_2023.09.07-08.15,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=676464309_hash=0ad6c93f_2023.09.07-08.15.31,130.611,7.988,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=183085890_hash=cf2164ea_2023.09.07-09.53,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=183085890_hash=cf2164ea_2023.09.07-09.53.29,50.278,0.517,3.151
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=123295273_hash=5e67e177_2023.09.07-08.29,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=123295273_hash=5e67e177_2023.09.07-08.29.30,50288.081,591.105,3.81
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=186757957_hash=cf2164ea_2023.09.08-10.47,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=186757957_hash=cf2164ea_2023.09.08-10.47.30,113.9,0.524,2.933
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748145_hash=2c17bef2_2023.09.08-17.08,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748145_hash=2c17bef2_2023.09.08-17.08.05,153.815,12.119,26.672
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322221156_hash=2c17bef2_2023.09.07-08.33,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322221156_hash=2c17bef2_2023.09.07-08.33.50,131.89,7.07,22.218
ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=665341335_hash=33202516_2023.09.07-04.55,ACSEmployment,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=665341335_hash=33202516_2023.09.07-04.55.59,27809.719,46.89,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=186757965_hash=cf2164ea_2023.09.08-10.52,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=186757965_hash=cf2164ea_2023.09.08-10.52.25,120.889,0.537,3.039
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=676464301_hash=0ad6c93f_2023.09.07-08.05,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=676464301_hash=0ad6c93f_2023.09.07-08.05.32,289.907,55.322,
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=456989543_hash=0ad6c93f_2023.09.08-16.10,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=456989543_hash=0ad6c93f_2023.09.08-16.10.11,1676.056,22.577,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322221152_hash=2c17bef2_2023.09.07-08.31,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322221152_hash=2c17bef2_2023.09.07-08.31.31,99.542,2.796,22.953
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=7871176_hash=01d72511_2023.09.07-20.09,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=7871176_hash=01d72511_2023.09.07-20.09.22,221.888,4.365,3.061
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=654250200_hash=2d6f5224_2023.09.07-06.40,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=654250200_hash=2d6f5224_2023.09.07-06.40.02,1633.466,1.886,
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=59025789_hash=01d72511_2023.09.07-08.57,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=59025789_hash=01d72511_2023.09.07-08.57.35,3216.942,58.117,2.742
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748160_hash=2c17bef2_2023.09.08-17.24,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748160_hash=2c17bef2_2023.09.08-17.24.30,214.554,12.236,27.38
ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=351321779_hash=6d081cab_2023.09.08-17.50,ACSEmployment,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=351321779_hash=6d081cab_2023.09.08-17.50.47,1187.363,6.499,23.227
ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=606411374_hash=49ce25d0_2023.09.07-07.36,ACSEmployment,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=606411374_hash=49ce25d0_2023.09.07-07.36.25,929.165,0.61,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=885731938_hash=d6cc83c3_2023.09.07-18.08,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=885731938_hash=d6cc83c3_2023.09.07-18.08.29,52.724,0.641,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109123_hash=1d611ce1_2023.09.07-10.14,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109123_hash=1d611ce1_2023.09.07-10.14.17,1226.655,0.396,28.632
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748151_hash=2c17bef2_2023.09.08-17.13,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748151_hash=2c17bef2_2023.09.08-17.13.43,213.041,8.525,25.544
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=710797482_hash=01d72511_2023.09.08-10.29,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=710797482_hash=01d72511_2023.09.08-10.29.21,7243.399,172.334,3.388
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=447079755_hash=1d611ce1_2023.09.08-11.03,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=447079755_hash=1d611ce1_2023.09.08-11.03.42,714.033,0.395,25.854
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=885731941_hash=d6cc83c3_2023.09.07-18.09,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=885731941_hash=d6cc83c3_2023.09.07-18.09.16,200.154,0.657,
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=7871178_hash=01d72511_2023.09.07-20.11,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=7871178_hash=01d72511_2023.09.07-20.11.21,435.021,9.708,3.35
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748146_hash=2c17bef2_2023.09.08-17.10,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=321748146_hash=2c17bef2_2023.09.08-17.10.06,208.363,18.854,26.843
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109118_hash=1d611ce1_2023.09.07-10.11,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109118_hash=1d611ce1_2023.09.07-10.11.11,956.488,0.342,21.888
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=889004374_hash=1d611ce1_2023.09.08-18.54,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=889004374_hash=1d611ce1_2023.09.08-18.54.16,1396.948,0.484,27.805
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=719151248_hash=5e67e177_2023.09.08-10.19,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=719151248_hash=5e67e177_2023.09.08-10.19.00,18193.983,122.427,2.939
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=186757961_hash=cf2164ea_2023.09.08-10.50,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=186757961_hash=cf2164ea_2023.09.08-10.50.34,112.44,0.491,2.863
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322221169_hash=2c17bef2_2023.09.07-08.45,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=322221169_hash=2c17bef2_2023.09.07-08.45.51,89.188,5.855,21.297
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=123295279_hash=5e67e177_2023.09.07-08.31,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=123295279_hash=5e67e177_2023.09.07-08.31.31,11807.866,84.526,2.739
ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=351321777_hash=6d081cab_2023.09.08-17.49,ACSEmployment,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=351321777_hash=6d081cab_2023.09.08-17.49.20,66997.079,536.635,21.273
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=7871171_hash=01d72511_2023.09.07-20.05,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=7871171_hash=01d72511_2023.09.07-20.05.22,13575.801,229.561,3.214
ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=222213738_hash=49ce25d0_2023.09.08-09.20,ACSEmployment,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=222213738_hash=49ce25d0_2023.09.08-09.20.42,1161.996,0.595,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=714071025_hash=59fdc808_2023.09.08-19.10,ACSEmployment,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=714071025_hash=59fdc808_2023.09.08-19.10.05,68.922,9.08,3.028
